Id	Desc	IsCommonDropOpen	IsCommonDropClass	CommonDropIndex1	CommonDropIndex2	CommonDropIndex3	CommonDropIndex4	CommonDropIndex5	CommonDropIndex6	CommonDropIndex7	CommonDropIndex8	CommonDropIndex9	CommonDropIndex10	CommonDropIndex11	CommonDropIndex12	CommonDropIndex13	CommonDropIndex14	CommonDropIndex15	CommonDropIndex16	DropSoundId	ExtraStartDate1	ExtraStartTime1	ExtraEndData1	ExtraEndTime1	ExtraDropId1	ExtraStartDate2	ExtraStartTime2	ExtraEndData2	ExtraEndTime2	ExtraDropId2	ExtraStartDate3	ExtraStartTime3	ExtraEndData3	ExtraEndTime3	ExtraDropId3	ExtraStartDate4	ExtraStartTime4	ExtraEndData4	ExtraEndTime4	ExtraDropId4	ExtraStartDate5	ExtraStartTime5	ExtraEndData5	ExtraEndTime5	ExtraDropId5
22355	仙魔劫剑仙&积羽白银宝箱（225-234）	1	0	91364	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22356	仙魔劫剑仙&积羽白银宝箱（235-254）	1	0	91365	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22357	仙魔劫剑仙&积羽白银宝箱（255-294）	1	0	91366	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22358	仙魔劫剑仙&积羽白银宝箱（295-314）	1	0	91367	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22359	仙魔劫剑仙&积羽白银宝箱（315-334）	1	0	91368	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22360	仙魔劫剑仙&积羽白银宝箱（335-354）	1	0	91369	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22361	仙魔劫剑仙&积羽白银宝箱（355-374）	1	0	91370	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22362	仙魔劫剑仙&积羽白银宝箱（375-394）	1	0	91371	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22363	仙魔劫剑仙&积羽白银宝箱（395-400）	1	0	91372	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22364	仙魔劫祖龙青铜宝箱（0-74）	1	0	91373	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22365	仙魔劫祖龙青铜宝箱（75-94）	1	0	91374	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22366	仙魔劫祖龙青铜宝箱（95-114）	1	0	91375	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22367	仙魔劫祖龙青铜宝箱（115-174）	1	0	91376	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22368	仙魔劫祖龙青铜宝箱（175-194）	1	0	91377	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22369	仙魔劫祖龙青铜宝箱（195-214）	1	0	91378	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22370	仙魔劫祖龙青铜宝箱（215-224）	1	0	91379	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22371	仙魔劫祖龙青铜宝箱（225-234）	1	0	91380	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22372	仙魔劫祖龙青铜宝箱（235-254）	1	0	91381	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22373	仙魔劫祖龙青铜宝箱（255-294）	1	0	91382	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22374	仙魔劫祖龙青铜宝箱（295-314）	1	0	91383	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22375	仙魔劫祖龙青铜宝箱（315-334）	1	0	91384	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22376	仙魔劫祖龙青铜宝箱（335-354）	1	0	91385	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22377	仙魔劫祖龙青铜宝箱（355-374）	1	0	91386	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22378	仙魔劫祖龙青铜宝箱（375-394）	1	0	91387	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22379	仙魔劫祖龙青铜宝箱（395-400）	1	0	91388	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22380	仙魔劫剑仙&积羽青铜宝箱（0-74）	1	0	91389	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22381	仙魔劫剑仙&积羽青铜宝箱（75-94）	1	0	91390	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22382	仙魔劫剑仙&积羽青铜宝箱（95-114）	1	0	91391	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22383	仙魔劫剑仙&积羽青铜宝箱（115-174）	1	0	91392	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22384	仙魔劫剑仙&积羽青铜宝箱（175-194）	1	0	91393	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22385	仙魔劫剑仙&积羽青铜宝箱（195-214）	1	0	91394	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22386	仙魔劫剑仙&积羽青铜宝箱（215-224）	1	0	91395	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22387	仙魔劫剑仙&积羽青铜宝箱（225-234）	1	0	91396	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22388	仙魔劫剑仙&积羽青铜宝箱（235-254）	1	0	91397	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22389	仙魔劫剑仙&积羽青铜宝箱（255-294）	1	0	91398	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22390	仙魔劫剑仙&积羽青铜宝箱（295-314）	1	0	91399	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22391	仙魔劫剑仙&积羽青铜宝箱（315-334）	1	0	91250	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22392	仙魔劫剑仙&积羽青铜宝箱（335-354）	1	0	91251	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22393	仙魔劫剑仙&积羽青铜宝箱（355-374）	1	0	91252	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22394	仙魔劫剑仙&积羽青铜宝箱（375-394）	1	0	91253	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22395	仙魔劫剑仙&积羽青铜宝箱（395-400）	1	0	91254	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22396	仙魔劫最后一击宝箱（0-74）	1	0	91255	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22397	仙魔劫最后一击宝箱（75-94）	1	0	91256	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22398	仙魔劫最后一击宝箱（95-114）	1	0	91257	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22399	仙魔劫最后一击宝箱（115-174）	1	0	91258	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22400	仙魔劫最后一击宝箱（175-194）	1	0	91259	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22401	仙魔劫最后一击宝箱（195-214）	1	0	91260	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22402	仙魔劫最后一击宝箱（215-224）	1	0	91261	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22403	仙魔劫最后一击宝箱（225-234）	1	0	91262	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22404	仙魔劫最后一击宝箱（235-254）	1	0	91263	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22405	仙魔劫最后一击宝箱（255-294）	1	0	91264	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22406	仙魔劫最后一击宝箱（295-314）	1	0	91265	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22407	仙魔劫最后一击宝箱（315-334）	1	0	91266	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22408	仙魔劫最后一击宝箱（335-354）	1	0	91267	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22409	仙魔劫最后一击宝箱（355-374）	1	0	91268	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22410	仙魔劫最后一击宝箱（375-394）	1	0	91269	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
22411	仙魔劫最后一击宝箱（395-400）	1	0	91270	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30200	29修真BOSS	1	1	94002	94014	94026	94038	94050	94062	94508	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50051	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30201	29修真小怪	1	1	100005	100029	100053	100077	100101	100125	100749	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20200224	40000	20201231	235959	11511	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30202	29修真宝箱	1	1	90041	90109	90121	90133	90145	90157	90988	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30300	39修真BOSS	1	1	94003	94015	94027	94039	94051	94063	94509	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50051	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30301	39修真小怪	1	1	100007	100031	100055	100079	100103	100127	100751	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20200224	40000	20201231	235959	11511	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30400	 49修真BOSS	1	1	94004	94016	94028	94040	94052	94064	94510	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50051	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30401	49修真小怪	1	1	100009	100033	100057	100081	100105	100129	100753	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20200224	40000	20201231	235959	11511	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30402	49修真精英	1	1	101009	101033	101057	101081	101105	101129	101525	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30500	59修真BOSS	1	1	94005	94017	94029	94041	94053	94065	94511	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50051	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30501	59修真小怪	1	1	100011	100035	100059	100083	100107	100131	100755	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20200224	40000	20201231	235959	11511	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30502	59修真宝箱	1	1	90044	90112	90124	90136	90148	90160	90989	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30600	69修真BOSS	1	1	94006	94018	94030	94042	94054	94066	94512	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50051	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30601	69修真小怪	1	1	100013	100037	100061	100085	100109	100133	100757	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20200224	40000	20201231	235959	11511	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30602	69修真宝箱	1	1	90045	90113	90125	90137	90149	90161	90990	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30700	79修真BOSS	1	1	94007	94019	94031	94043	94055	94067	94513	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50051	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30701	79修真小怪	1	1	100015	100039	100063	100087	100111	100135	100759	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20200224	40000	20201231	235959	11511	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30702	79修真宝箱	1	1	90046	90114	90126	90138	90150	90162	90991	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30800	89修真BOSS	1	1	94008	94020	94032	94044	94056	94068	94514	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50051	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30801	89修真小怪	1	1	100017	100041	100065	100089	100113	100137	100761	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20200224	40000	20201231	235959	11511	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30802	89修真宝箱	1	1	90047	90115	90127	90139	90151	90163	90992	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30900	99修真BOSS	1	1	94009	94021	94033	94045	94057	94069	94515	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50051	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30901	99修真小怪	1	1	100019	100043	100067	100091	100115	100139	100763	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20200224	40000	20201231	235959	11511	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30902	99修真隐藏BOSS	1	1	94300	94301	94302	94303	94304	94305	94554	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
30903	99修真BOSS2	1	1	94324	94325	94326	94327	94328	94329	94558	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50051	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
31000	109修真BOSS	1	1	94010	94022	94034	94046	94058	94070	94516	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50051	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
31001	109修真小怪	1	1	100021	100045	100069	100093	100117	100141	100765	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20200224	40000	20201231	235959	11511	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
31002	109修真隐藏BOSS	1	1	94330	94331	94332	94333	94334	94335	94559	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
31003	109修真BOSS2	1	1	94354	94355	94356	94357	94358	94359	94563	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50051	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
31100	119修真BOSS	1	1	94011	94023	94035	94047	94059	94071	94517	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50051	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
31101	119修真小怪	1	1	100023	100047	100071	100095	100119	100143	100767	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
31102	119修真隐藏BOSS	1	1	94360	94361	94362	94363	94364	94365	94564	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
31103	119修真BOSS2	1	1	94384	94385	94386	94387	94388	94389	94568	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	20191101	40000	20191103	235959	50051	20190808	40000	20190821	220000	90723	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1
