AnimID	Name	AinmName	Layer	WrapMode	Speed	TransitTime	LoopTime	LoopOverAnimId	IsCanBreak	StartEffect01	IsStartEffectAutoEnd01	StartEffect02	IsStartEffectAutoEnd02	StartEffect03	IsStartEffectAutoEnd03	StartEffect04	IsStartEffectAutoEnd04	StartEffect05	IsStartEffectAutoEnd05	StartEffect06	IsStartEffectAutoEnd06	EndEffect	IsCallEnd	NextAnimId	SoundID	IsSkillAnim	CameraRockRate	CameraRockID	GD_WeaponLRefixIndex	GD_WeaponRRefixIndex	IsNeedPlayWeaponAnim
2433	新帮战副本-禁地符灵-举刀下劈2.8	Skill_Dao_01	2	1	1	0	-1	-1	0	2484	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
2434	新帮战副本-禁地符灵-大招3	Skill_Dao_02	2	1	1	0	-1	-1	0	2485	1	2505	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
2435	新帮战-金刚符灵-旋风-施放	Skill_Fu_02	2	1	1	0	-1	-1	0	2499	1	2506	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	6	1	0	-1	-1	-1	0
2436	师徒仪式TV-拜	Stand	2	1	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
2437	符灵采集	Collect	2	2	1	0.2	6	-1	0	2507	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	1
2438	帮战采矿采集	Collect	2	2	1	0.2	4	-1	0	419	1	420	1	421	1	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	1
2439	凤九_大体型对小体型壁咚_start	Bidong_BS_Start	2	1	1	0.2	-1	-1	0	806	1	535	1	-1	0	-1	0	-1	0	-1	0	-1	1	2440	-1	1	0	-1	-1	-1	0
2440	凤九_大体型对小体型壁咚_loop	Bidong_BS_Loop	2	2	1	0	-1	-1	0	807	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
2441	凤九_小体型对大体型壁咚_start	Bidong_SB_Start	2	1	1	0.2	-1	-1	0	806	1	535	1	-1	0	-1	0	-1	0	-1	0	-1	1	2442	-1	1	0	-1	-1	-1	0
2442	凤九_小体型对大体型壁咚_loop	Bidong_SB_Loop	2	2	1	0	-1	-1	0	807	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
2443	凤九_小体型对小体型壁咚_start	Bidong_SS_Start	2	1	1	0.2	-1	-1	0	2527	1	535	1	-1	0	-1	0	-1	0	-1	0	-1	1	2444	-1	1	0	-1	-1	-1	0
2444	凤九_小体型对小体型壁咚_loop	Bidong_SS_Loop	2	2	1	0	-1	-1	0	2528	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
2445	拍照-单人休闲-灿烂男	Canlan	2	1	1	0.2	-1	-1	0	1214	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	2449	-1	0	0	-1	-1	-1	0
2446	拍照-单人休闲-灿烂女	Canlan	2	1	1	0.2	-1	-1	0	1215	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	2450	-1	0	0	-1	-1	-1	0
2447	拍照-单人休闲-灿烂男（小体型）	Canlan	2	1	1	0.2	-1	-1	0	1518	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	2451	-1	0	0	-1	-1	-1	0
2448	拍照-单人休闲-灿烂女（小体型）	Canlan	2	1	1	0.2	-1	-1	0	1519	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	2452	-1	0	0	-1	-1	-1	0
2449	拍照-单人休闲-灿烂男	Canlan	2	1	1	0.2	-1	-1	0	1214	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	2445	-1	0	0	-1	-1	-1	0
2450	拍照-单人休闲-灿烂女	Canlan	2	1	1	0.2	-1	-1	0	1215	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	2446	-1	0	0	-1	-1	-1	0
2451	拍照-单人休闲-灿烂男（小体型）	Canlan	2	1	1	0.2	-1	-1	0	1518	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	2447	-1	0	0	-1	-1	-1	0
2452	拍照-单人休闲-灿烂女（小体型）	Canlan	2	1	1	0.2	-1	-1	0	1519	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	2448	-1	0	0	-1	-1	-1	0
2453	单人休闲-探戈	Dance_Tango	2	1	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2454	-1	1	0	-1	-1	-1	0
2454	单人休闲-探戈	Dance_Tango	2	1	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2453	-1	1	0	-1	-1	-1	0
2455	止风迷阵-boss转阶段	Skill_Fennu	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
2456	止风迷阵-boss直线翻滚	Skill_Fangun	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
2457	单人休闲-作揖（循环）	Zuoyi	2	2	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	0	-1	1	0	-1	-1	-1	0
2458	拍照-掌嘴-正太萝莉打正太01	Slap_SSB	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2462	-1	0	0	-1	-1	-1	0
2459	拍照-掌嘴-正太被正太萝莉打01	Slap_SSB_Be	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2463	-1	0	0	-1	-1	-1	0
2460	拍照-掌嘴-正太萝莉打萝莉01	Slap_SSG	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2464	-1	0	0	-1	-1	-1	0
2461	拍照-掌嘴-萝莉被正太萝莉打01	Slap_SSG_Be	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2465	-1	0	0	-1	-1	-1	0
2462	拍照-掌嘴-正太萝莉打正太02	Slap_SSB	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2458	-1	0	0	-1	-1	-1	0
2463	拍照-掌嘴-正太被正太萝莉打02	Slap_SSB_Be	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2459	-1	0	0	-1	-1	-1	0
2464	拍照-掌嘴-正太萝莉打萝莉02	Slap_SSG	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2460	-1	0	0	-1	-1	-1	0
2465	拍照-掌嘴-萝莉被正太萝莉打02	Slap_SSG_Be	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2461	-1	0	0	-1	-1	-1	0
2466	拍照-掌嘴-打男01	Slap_M	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2469	-1	0	0	-1	-1	-1	0
2467	拍照-掌嘴-打女01	Slap_W	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2470	-1	0	0	-1	-1	-1	0
2468	拍照-掌嘴-被打01	Be_Slap	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2471	-1	0	0	-1	-1	-1	0
2469	拍照-掌嘴-打男02	Slap_M	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2466	-1	0	0	-1	-1	-1	0
2470	拍照-掌嘴-打女02	Slap_W	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2467	-1	0	0	-1	-1	-1	0
2471	拍照-掌嘴-被打02	Be_Slap	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2468	-1	0	0	-1	-1	-1	0
2472	掌捆-拍照-成男对小男01	Slap_MB	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2492	-1	0	0	-1	-1	-1	0
2473	掌捆-拍照-成男对小女01	Slap_MG	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2493	-1	0	0	-1	-1	-1	0
2474	掌捆-拍照-成女对小男01	Slap_WB	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2494	-1	0	0	-1	-1	-1	0
2475	掌捆-拍照-成女对小女01	Slap_WG	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2495	-1	0	0	-1	-1	-1	0
2476	被掌捆-拍照-成男对小男01	Slap_MWB	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2496	-1	0	0	-1	-1	-1	0
2477	被掌捆-拍照-成男对小女01	Slap_MWG	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2497	-1	0	0	-1	-1	-1	0
2478	被掌捆-拍照-成女对小男01	Slap_MWB	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2498	-1	0	0	-1	-1	-1	0
2479	被掌捆-拍照-成女对小女01	Slap_MWG	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2499	-1	0	0	-1	-1	-1	0
2480	掌捆-拍照-小男对成男01	Slap_BM	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2500	-1	0	0	-1	-1	-1	0
2481	掌捆-拍照-小男对成女01	Slap_BW	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2501	-1	0	0	-1	-1	-1	0
2482	掌捆-拍照-小女对成男01	Slap_GM	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2502	-1	0	0	-1	-1	-1	0
2483	掌捆-拍照-小女对成女01	Slap_GW	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2503	-1	0	0	-1	-1	-1	0
2484	被掌捆-拍照-小男对成男01	Slap_GBM	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2504	-1	0	0	-1	-1	-1	0
2485	被掌捆-拍照-小男对成女01	Slap_GBW	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2505	-1	0	0	-1	-1	-1	0
2486	被掌捆-拍照-小女对成男01	Slap_GBM	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2506	-1	0	0	-1	-1	-1	0
2487	被掌捆-拍照-小女对成女01	Slap_GBW	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2507	-1	0	0	-1	-1	-1	0
2488	掌捆-拍照-小男对小女01	Slap_BG	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2508	-1	0	0	-1	-1	-1	0
2489	掌捆-拍照-小女对小女01	Slap_GG	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2509	-1	0	0	-1	-1	-1	0
2490	被掌捆-拍照-小男对小女01	Slap_GBG	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2510	-1	0	0	-1	-1	-1	0
2491	被掌捆-拍照-小女对小女01	Slap_GBG	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2511	-1	0	0	-1	-1	-1	0
2492	掌捆-拍照-成男对小男02	Slap_MB	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2472	-1	0	0	-1	-1	-1	0
2493	掌捆-拍照-成男对小女02	Slap_MG	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2473	-1	0	0	-1	-1	-1	0
2494	掌捆-拍照-成女对小男02	Slap_WB	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2474	-1	0	0	-1	-1	-1	0
2495	掌捆-拍照-成女对小女02	Slap_WG	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2475	-1	0	0	-1	-1	-1	0
2496	被掌捆-拍照-成男对小男02	Slap_MWB	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2476	-1	0	0	-1	-1	-1	0
2497	被掌捆-拍照-成男对小女02	Slap_MWG	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2477	-1	0	0	-1	-1	-1	0
2498	被掌捆-拍照-成女对小男02	Slap_MWB	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2478	-1	0	0	-1	-1	-1	0
2499	被掌捆-拍照-成女对小女02	Slap_MWG	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2479	-1	0	0	-1	-1	-1	0
2500	掌捆-拍照-小男对成男02	Slap_BM	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2480	-1	0	0	-1	-1	-1	0
2501	掌捆-拍照-小男对成女02	Slap_BW	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2481	-1	0	0	-1	-1	-1	0
2502	掌捆-拍照-小女对成男02	Slap_GM	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2482	-1	0	0	-1	-1	-1	0
2503	掌捆-拍照-小女对成女02	Slap_GW	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2483	-1	0	0	-1	-1	-1	0
2504	被掌捆-拍照-小男对成男02	Slap_GBM	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2484	-1	0	0	-1	-1	-1	0
2505	被掌捆-拍照-小男对成女02	Slap_GBW	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2485	-1	0	0	-1	-1	-1	0
2506	被掌捆-拍照-小女对成男02	Slap_GBM	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2486	-1	0	0	-1	-1	-1	0
2507	被掌捆-拍照-小女对成女02	Slap_GBW	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2487	-1	0	0	-1	-1	-1	0
2508	掌捆-拍照-小男对小女02	Slap_BG	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2488	-1	0	0	-1	-1	-1	0
2509	掌捆-拍照-小女对小女02	Slap_GG	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2489	-1	0	0	-1	-1	-1	0
2510	被掌捆-拍照-小男对小女02	Slap_GBG	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2490	-1	0	0	-1	-1	-1	0
2511	被掌捆-拍照-小女对小女02	Slap_GBG	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2491	-1	0	0	-1	-1	-1	0
2512	镜中幻境-白屿-龙闪	Skill	2	1	1	0	-1	-1	0	2539	1	2540	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
2513	镜中幻境-林惊羽-斩鬼神_start	Skill_Zhanguishen_Start	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2514	-1	1	0	-1	-1	-1	0
2514	镜中幻境-林惊羽-斩鬼神_loop	Skill_Zhanguishen_Loop	2	2	1	0	3	2515	0	501	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
2515	镜中幻境-林惊羽-斩鬼神_end	Skill_Zhanguishen_End	2	1	1	0	-1	-1	0	502	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	586	1	0	-1	-1	-1	0
2516	镜中幻境-林惊羽-龙视_start	Skill_Push_Start	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2517	608	1	0	-1	-1	-1	0
2517	镜中幻境-林惊羽-龙视_loop	Skill_Push_Loop	2	2	1	0	9	2518	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
2518	镜中幻境-林惊羽-龙视_end	Skill_Push_End	2	1	1	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
2519	镜中幻境-剑客-斩风	Skill_Wujijianshi	2	1	1	0	-1	-1	0	2666	1	2667	1	2668	1	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
2520	镜中幻境-魔剑-重踏	Skill_Zhendi	2	1	1	0	-1	-1	0	2555	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
2521	镜中幻境-剑客-绝斩	Skill_Juezhan	2	1	1	0	-1	-1	0	2568	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
2522	镜中幻境-魔剑-绝斩	Skill_Xiangzhan	2	1	1	0	-1	-1	0	2554	1	2559	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
2523	拍照-单人休闲-打坐	Chuangong_Start	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2541	-1	1	0	-1	-1	-1	0
2524	拍照-单人休闲-打坐中	Dazuo	2	1	1	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2542	-1	1	0	-1	-1	-1	0
2525	拍照-单人休闲-小憩男	Xiaoqi	1	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2543	-1	0	0	-1	-1	-1	0
2526	拍照-单人休闲-小憩女	Xiaoqi	1	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2544	-1	0	0	-1	-1	-1	0
2527	拍照-单人休闲-装死	Die	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2545	-1	0	0	-1	-1	-1	1
2528	拍照-单人休闲-装死中	Zhuangsi	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2546	-1	0	0	-1	-1	-1	0
2529	拍照-单人休闲-掌嘴	Slap_M	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2547	-1	0	0	-1	-1	-1	0
2530	拍照-单人休闲-举个栗子	Hug	2	1	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2548	-1	0	0	-1	-1	-1	0
2531	拍照-单人休闲-举个栗子男	Julizi	2	1	1	0.2	-1	-1	1	1210	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2549	-1	0	0	-1	-1	-1	0
2532	拍照-单人休闲-举个栗子女	Julizi	2	1	1	0.2	-1	-1	1	1211	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2550	-1	0	0	-1	-1	-1	0
2533	拍照-单人休闲-演奏	Yanzou	1	1	1	0.2	-1	-1	0	1154	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2551	-1	0	0	-1	-1	-1	0
2534	拍照-单人休闲-跪坐	Guizuo	2	1	1	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2552	-1	1	0	-1	-1	-1	0
2535	拍照-单人休闲-挑衅	Tiaoxin	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2553	-1	0	0	-1	-1	-1	0
2536	拍照-单人休闲-飞吻	Feiwen	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2554	-1	0	0	-1	-1	-1	0
2537	拍照-单人休闲-作揖	Zuoyi	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2555	-1	1	0	-1	-1	-1	0
2538	拍照-单人休闲-耍帅	Shuashuai	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2556	-1	0	0	-1	-1	-1	0
2539	拍照-单人休闲-卖萌男	Naotou	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2557	-1	0	0	-1	-1	-1	0
2540	拍照-单人休闲-卖萌女	Be_Touch_MTW_W	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2558	-1	0	0	-1	-1	-1	0
2541	拍照-单人休闲-打坐	Chuangong_Start	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2523	-1	1	0	-1	-1	-1	0
2542	拍照-单人休闲-打坐中	Dazuo	2	1	1	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2524	-1	1	0	-1	-1	-1	0
2543	拍照-单人休闲-小憩男	Xiaoqi	1	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2525	-1	0	0	-1	-1	-1	0
2544	拍照-单人休闲-小憩女	Xiaoqi	1	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2526	-1	0	0	-1	-1	-1	0
2545	拍照-单人休闲-装死	Die	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2527	-1	0	0	-1	-1	-1	1
2546	拍照-单人休闲-装死中	Zhuangsi	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2528	-1	0	0	-1	-1	-1	0
2547	拍照-单人休闲-掌嘴	Slap_M	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2529	-1	0	0	-1	-1	-1	0
2548	拍照-单人休闲-举个栗子	Hug	2	1	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2530	-1	0	0	-1	-1	-1	0
2549	拍照-单人休闲-举个栗子男	Julizi	2	1	1	0.2	-1	-1	1	1210	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2531	-1	0	0	-1	-1	-1	0
2550	拍照-单人休闲-举个栗子女	Julizi	2	1	1	0.2	-1	-1	1	1211	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2532	-1	0	0	-1	-1	-1	0
2551	拍照-单人休闲-演奏	Yanzou	1	1	1	0.2	-1	-1	0	1154	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2533	-1	0	0	-1	-1	-1	0
2552	拍照-单人休闲-跪坐	Guizuo	2	1	1	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2534	-1	1	0	-1	-1	-1	0
2553	拍照-单人休闲-挑衅	Tiaoxin	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2535	-1	0	0	-1	-1	-1	0
2554	拍照-单人休闲-飞吻	Feiwen	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2536	-1	0	0	-1	-1	-1	0
2555	拍照-单人休闲-作揖	Zuoyi	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2537	-1	1	0	-1	-1	-1	0
2556	拍照-单人休闲-耍帅	Shuashuai	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2538	-1	0	0	-1	-1	-1	0
2557	拍照-单人休闲-卖萌男	Naotou	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2539	-1	0	0	-1	-1	-1	0
2558	拍照-单人休闲-卖萌女	Be_Touch_MTW_W	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2540	-1	0	0	-1	-1	-1	0
2559	拍照-单人休闲-比心男	Bixin	2	1	1	0.2	-1	-1	0	1212	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2561	-1	0	0	-1	-1	-1	0
2560	拍照-单人休闲-比心女	Bixin	2	1	1	0.2	-1	-1	0	1213	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2562	-1	0	0	-1	-1	-1	0
2561	拍照-单人休闲-比心男	Bixin	2	1	1	0.2	-1	-1	0	1212	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2559	-1	0	0	-1	-1	-1	0
2562	拍照-单人休闲-比心女	Bixin	2	1	1	0.2	-1	-1	0	1213	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2560	-1	0	0	-1	-1	-1	0
2563	拍照-单人休闲-新跳舞	Dance_MW	1	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2564	-1	0	0	-1	-1	-1	0
2564	拍照-单人休闲-新跳舞	Dance_MW	1	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2563	-1	0	0	-1	-1	-1	0
2565	拍照-单人休闲-举个栗子正太男	Julizi	2	1	1	0.2	-1	-1	1	1609	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2566	-1	0	0	-1	-1	-1	0
2566	拍照-单人休闲-举个栗子萝莉女	Julizi	2	1	1	0.2	-1	-1	1	1610	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2565	-1	0	0	-1	-1	-1	0
2567	拍照-单人休闲-敲锣	Qiaoluo	1	2	1	0.2	-1	-1	1	1777	0	1778	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	1719	1	0	-1	-1	-1	0
2568	成男拍照-单人休闲-撑伞	Chengsan	2	1	1	0.2	-1	-1	0	1852	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	2572	-1	1	0	-1	-1	-1	0
