Id	Description	Name	Title	NpcType	Level	AttackDisType	SkillstrategyIndex	CombatAttrIndex	AttackIntervalTime	ForceId	PathRadius	IsReturnBorn	AlertRadius	IsRanbdMove	RandMoveDis	CorpseTime	ReviveTime	ReviveRate	ReviveTimeBegin_01	ReviveTimeEnd_01	ReviveTimeBegin_02	ReviveTimeEnd_02	DialogID	DialogRadius	DropItemNormalId	FirstDropItemNormalId	DropItemCopyId	IsAttackFly	BelongType	IsImmuneJT	CombatNPC	MissionNpcFlag	Exp	ExpFactor	EnhanceID1	EnhanceID2	EnhanceID3	EnhanceID4	EnhanceID5	EnhanceID6	SilverCoinMin	SilverCoinMax	SilverCoinFactor	GoldCoinRate	GoldCoinDrop	GoldCoinFactor	NpcPaoPaoId	IsCanBeClientSel	IsNoALevelReduc	IsNoPernoctation	IsDisableFaceto	IsCanCatch	CatchFellowId	HuntCollectId	IsCleanLeaveCombat	BornAnimId	BornAnimTime	ScriptID	FinalAttackDrop	ImpactId_01	ImpactId_02	IsDiscareServerLevel	IsLogDropInfo	IsCanRecycle	LifeTime	IsForceUseAdaptAttr	IsUseNavAgent	LeaveCombatImpactId_01	LeaveCombatImpactId_02	IsMissionNPC	HeadInfoHideType	IsHeadBodyLeave
5730	潜龙封枭副本-小怪2紫色-普通	雷光·紫	<死亡会使周围怪物攻击增加>	1	140	0	-1	4044	1200	3	16	1	0	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	-1	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	279607	979612	0	1	1	-1	0	1	-1	-1	-1	0	0
5731	潜龙封枭副本-小怪2绿色-普通	雷光·绿	<死亡会使周围怪物回复气血>	1	140	0	-1	4044	1200	3	16	1	0	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	-1	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	279607	979612	0	1	1	-1	0	1	-1	-1	-1	0	0
5732	潜龙封枭副本-小怪2金色-普通	雷光·金	<死亡会使周围怪物伤害增加>	1	140	0	-1	4044	1200	3	16	1	0	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	-1	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	279607	979612	0	1	1	-1	0	1	-1	-1	-1	0	0
5733	潜龙封枭副本-小怪2紫色-困难	雷光·紫	<死亡会使周围怪物攻击增加>	1	186	0	-1	4045	1200	3	16	1	0	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	-1	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	279606	979610	0	1	1	-1	0	1	-1	-1	-1	0	0
5734	潜龙封枭副本-小怪2绿色-困难	雷光·绿	<死亡会使周围怪物回复气血>	1	186	0	-1	4045	1200	3	16	1	0	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	-1	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	279606	979610	0	1	1	-1	0	1	-1	-1	-1	0	0
5735	潜龙封枭副本-小怪2金色-困难	雷光·金	<死亡会使周围怪物伤害增加>	1	186	0	-1	4045	1200	3	16	1	0	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	-1	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	279606	979610	0	1	1	-1	0	1	-1	-1	-1	0	0
5736	潜龙封枭副本-小怪2紫色-挑战	雷光·紫	<死亡会使周围怪物攻击增加>	1	211	0	-1	4046	1200	3	16	1	0	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	-1	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	279606	979610	0	1	1	-1	0	1	-1	-1	-1	0	0
5737	潜龙封枭副本-小怪2绿色-挑战	雷光·绿	<死亡会使周围怪物回复气血>	1	211	0	-1	4046	1200	3	16	1	0	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	-1	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	279606	979610	0	1	1	-1	0	1	-1	-1	-1	0	0
5738	潜龙封枭副本-小怪2金色-挑战	雷光·金	<死亡会使周围怪物伤害增加>	1	211	0	-1	4046	1200	3	16	1	0	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	-1	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	279606	979610	0	1	1	-1	0	1	-1	-1	-1	0	0
5739	潜龙封枭副本-小怪2紫色-炼狱	雷光·紫	<死亡会使周围怪物攻击增加>	1	221	0	-1	4047	1200	3	16	1	0	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	-1	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	279606	979610	0	1	1	-1	0	1	-1	-1	-1	0	0
5740	潜龙封枭副本-小怪2绿色-炼狱	雷光·绿	<死亡会使周围怪物回复气血>	1	221	0	-1	4047	1200	3	16	1	0	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	-1	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	279606	979610	0	1	1	-1	0	1	-1	-1	-1	0	0
5741	潜龙封枭副本-小怪2金色-炼狱	雷光·金	<死亡会使周围怪物伤害增加>	1	221	0	-1	4047	1200	3	16	1	0	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	-1	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	279606	979610	0	1	1	-1	0	1	-1	-1	-1	0	0
5742	潜龙封枭副本-小怪2紫色-噩梦	雷光·紫	<死亡会使周围怪物攻击增加>	1	231	0	-1	4048	1200	3	16	1	0	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	-1	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	279606	979610	0	1	1	-1	0	1	-1	-1	-1	0	0
5743	潜龙封枭副本-小怪2绿色-噩梦	雷光·绿	<死亡会使周围怪物回复气血>	1	231	0	-1	4048	1200	3	16	1	0	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	-1	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	279606	979610	0	1	1	-1	0	1	-1	-1	-1	0	0
5744	潜龙封枭副本-小怪2金色-噩梦	雷光·金	<死亡会使周围怪物伤害增加>	1	231	0	-1	4048	1200	3	16	1	0	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	-1	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	279606	979610	0	1	1	-1	0	1	-1	-1	-1	0	0
5745	潜龙封枭副本-小怪2紫色-深渊	雷光·紫	<死亡会使周围怪物攻击增加>	1	241	0	-1	4049	1200	3	16	1	0	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	-1	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	279606	979610	0	1	1	-1	0	1	-1	-1	-1	0	0
5746	潜龙封枭副本-小怪2绿色-深渊	雷光·绿	<死亡会使周围怪物回复气血>	1	241	0	-1	4049	1200	3	16	1	0	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	-1	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	279606	979610	0	1	1	-1	0	1	-1	-1	-1	0	0
5747	潜龙封枭副本-小怪2金色-深渊	雷光·金	<死亡会使周围怪物伤害增加>	1	241	0	-1	4049	1200	3	16	1	0	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	-1	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	7	1	0	0	-1	-1	0	-1	0	-1	-1	279606	979610	0	1	1	-1	0	1	-1	-1	-1	0	0
5748	羁绊-仙野源-柒玖	柒玖	<说书人>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	1339	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5749	小环（交互副本）	小环		0	99	0	-1	44	1200	1	0	1	0	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5750	清明节活动-黑幻时石	黑暗幻时石	<延长黑夜时间/缩短白天时间>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	0	-1	-1	-1	-1	1117	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5751	清明节活动-白幻时石	光明幻时石	<延长白天时间/缩短黑夜时间>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	0	-1	-1	-1	-1	1117	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5752	庙会隐藏任务-面条西施	石绵绵	<面条西施>	0	99	0	-1	5	2000	1	20	1	5	0	0	3000	2000	1	-1	-1	-1	-1	1340	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	1	0	0
5753	庙会隐藏任务-小环	小环		0	99	0	-1	5	2000	1	20	1	5	0	0	3000	2000	1	-1	-1	-1	-1	1341	2	-1	-1	-1	1	3	0	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	1	0	0
5754	师徒仪式NPC-引路	师门引路人		0	99	0	-1	45	1200	1	999	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	1	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5755	庙会_NPC_成渊阁主	神秘女子		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	1342	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5756	新帮战-符灵-符咒采集物	禁卫符咒	<点我可变身为禁卫符灵>	0	99	0	-1	5	2000	1	999	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5757	新帮战-符灵-符咒采集物	玄兵符咒	<点我可变身为玄兵符灵>	0	99	0	-1	5	1200	1	999	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5758	新帮战-符灵-符咒采集物	金刚符咒	<点我可变身为金刚符灵>	0	99	0	-1	5	1200	1	999	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	1	0	0
5759	潜龙封枭副本-友好NPC-补丁阻挡			0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	0	-1	-1	-1	0	0
5760	师徒仪式NPC-祭祀	师门祭司		0	99	0	-1	5	1200	1	999	1	0	0	0	3000	2000	1	-1	-1	-1	-1	1353	1	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	1	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5761	师徒仪式NPC-奖品主管	礼物总管	<点我发放礼物>	0	99	0	-1	5	1200	1	999	1	0	0	0	3000	2000	1	-1	-1	-1	-1	1343	1	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	1	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5762	庙会-坐NPC7	南炜		0	99	0	-1	5	1200	1	999	1	0	0	0	3000	2000	1	-1	-1	-1	-1	1352	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	1	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5763	庙会-坐NPC8	王海瓜		0	99	0	-1	5	1200	1	999	1	0	0	0	3000	2000	1	-1	-1	-1	-1	1350	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	1	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5764	庙会-坐NPC9	张二风		0	99	0	-1	5	1200	1	999	1	0	0	0	3000	2000	1	-1	-1	-1	-1	1351	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	1	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5765	新帮战小副本			0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5766	新帮战采集物1	山铜	<采集1个获得5分>	1	99	0	-1	169	1200	1	0	1	0	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	1	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5767	新帮战采集物2	灵银	<采集1个获得10分>	1	99	0	-1	169	1200	1	0	1	0	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	1	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5768	新帮战-天灵旗-灰色	北传令旗		1	150	0	-1	168	1200	1	20	1	5	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	1	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5769	新帮战-天灵旗-蓝色	北传令旗		1	150	0	-1	168	1200	1	20	1	5	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	1	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5770	新帮战-天灵旗-红色	北传令旗		1	150	0	-1	168	1200	1	20	1	5	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	1	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5771	新帮战-地灵旗-灰色	南传令旗		1	150	0	-1	168	1200	1	20	1	5	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	1	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5772	新帮战-地灵旗-蓝色	南传令旗		1	150	0	-1	168	1200	1	20	1	5	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	1	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5773	新帮战-地灵旗-红色	南传令旗		1	150	0	-1	168	1200	1	20	1	5	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	1	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5774	新帮战符咒	废弃		0	99	0	-1	5	2000	1	999	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5775	新帮战符咒	玄兵符咒	<点我可变身为玄兵符灵>	0	99	0	-1	5	1200	1	999	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5776	新帮战符咒	金刚符咒	<点我可变身为金刚符灵>	0	99	0	-1	5	1200	1	999	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5777	庙会对对碰活动大使	同心居	<情缘对对碰活动大使>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	1354	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5779	庙会-演奏者	卡林巴琴演奏师		0	99	0	-1	5	1200	1	999	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	1	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5787	庙会包子商-苟不理	苟不理		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	1355	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5788	隐藏任务-空NPC（庙会）			0	99	0	-1	5	1200	1	999	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	0	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	0	0	0	1	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	1	0	0
5789	后土迷阵回蓝点		<符灵回蓝BUFF刷新点>	0	99	0	-1	5	1200	1	999	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	0	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	0	0	0	1	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5792	水球争夺战活动大使	沙漠骆驼	<水球争夺战活动大使>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	1356	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5793	转角遇到爱活动大使	单身狗	<转角遇到爱活动大使>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	1357	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5794	捣蛋鬼别嚣张活动大使	飘幽幽	<捣蛋鬼别嚣张活动大使>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	1358	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5795	成就系统-NPC-成渊阁商人	璧小小	<成渊阁商人>	0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	1359	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5796	隐藏任务-庙会秋千女演员	纤纤		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	105	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5797	隐藏任务-庙会秋千男演员	子杼		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	106	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5798	隐藏任务-腥风血雨-提示人（1000）	焚香弟子		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	107	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5799	隐藏任务-河阳魂归处-提示人（1000）	青云弟子		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	108	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5800	隐藏任务-竹海旧时痕-提示人（1000）	青云弟子		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	109	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5801	隐藏任务-修行勤为径-提示人（1000）	天音弟子		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	110	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5802	隐藏任务-魅心玉面郎-提示人（1000）	魅宗弟子		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	111	0	0	0	0	0	-1	-1	1	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5803	隐藏任务-无情斩狐妖-提示人（1000）	总堂弟子		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	112	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5804	隐藏任务-天涯飘零人-提示人（1000）	暴躁队长		0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	113	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
5805	隐藏任务-生日宴曲-螃蟹1			0	99	0	-1	5	1200	1	0	1	0	0	0	3000	2000	1	-1	-1	-1	-1	-1	2	-1	-1	-1	1	3	0	0	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	114	0	0	0	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	0	1	-1	0	1	-1	-1	-1	0	0
